Name,Code,Type,Unit,Description,Manufacturer,Sales Tax,PurchaseTax,StripSize,Scheduled,Strength,Category,Molecule,Mrp,Selling Price,Avg Item Cost,Stock Value@ Cost,Offer,Distributor Name
NACFIL,,,10'S,,FOURRTS (INDIA) LABORATORIES PVT LTD,,14.5,1,,,,,87,84,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
OCUNEURON,,,30'S,,FOURRTS (INDIA) LABORATORIES PVT LTD,,14.5,1,,,,,224,221,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
REJUNEURON CAP,,,30'S,,FOURRTS (INDIA) LABORATORIES PVT LTD,,5,1,,,,,214,211,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
FLUCORT H OINT 15 GM,,,15 GM,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,87.6,84.6,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
GLEVO 500 MG,,,5'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,101.2,98.2,1,0,,LIFECARE PHARMACEUTICALS
NEEM CAPS,,,60'S,,HIMALAYA,,5,78,,,,,90,87,1,0,,LIFECARE PHARMACEUTICALS
HEXIGEL CRM 15,,,15 GM,,ICPA HEALTH PRODUCTS LTD,,5,56,,,,,26,23,1,0,,LIFECARE PHARMACEUTICALS
LIPRIL 2.5MG,,,15'S,,LUPIN LABORATORIES LTD,,5,1,,,,,46.8,43.8,1,0,,LIFECARE PHARMACEUTICALS
LIPRIL 5MG,,,15'S,,LUPIN LABORATORIES LTD,,5,1,,,,,86.85,83.85,1,0,,LIFECARE PHARMACEUTICALS
MATILDA ER,,,10'S,,LUPIN LABORATORIES LTD,,5,57,,,,,153.76,150.76,1,0,,LIFECARE PHARMACEUTICALS
MACPRIL 1.25,,,10'S,,MACLEODS PHARMACEUTICALS PVT LTD,,5,57,,,,,7.85,4.85,1,0,,LIFECARE PHARMACEUTICALS
FLOZEN AA,,,6'S,,MANKIND PHARMA LTD,,5,1,,,,,28.5,25.5,1,0,,LIFECARE PHARMACEUTICALS
FYNAL 250,,,10'S,,MANKIND PHARMA LTD,,5,1,,,,,39.9,36.9,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
LONGIFENE SYP 200,,,200 ML,,MANKIND PHARMA LTD,,5,1,,,,,54,51,1,0,,LIFECARE PHARMACEUTICALS
LOSAKIND H,,,10'S,,MANKIND PHARMA LTD,,5,1,,,,,39.6,36.6,1,0,,LIFECARE PHARMACEUTICALS
NUROKIND GOLD,,,10'S,,MANKIND PHARMA LTD,,5,57,,,,,70,67,1,0,,LIFECARE PHARMACEUTICALS
RABEKIND FAST,,,10'S,,MANKIND PHARMA LTD,,5,57,,,,,35,32,1,0,,LIFECARE PHARMACEUTICALS
VOGLISTAR PLUS 0.3,,,10'S,,MANKIND PHARMA LTD,,5,48,,,,,66,63,1,0,,LIFECARE PHARMACEUTICALS
VOMISET 4,,,10'S,,MANKIND PHARMA LTD,,5,48,,,,,37.4,34.4,1,0,,LIFECARE PHARMACEUTICALS
O2,,,10'S,,MEDLEY PHARMACEUTICALS LIMITED,,5,62,,,,,93,90,1,0,,LIFECARE PHARMACEUTICALS
LOBATE M CREAM 15 GM,,,15 GM,,MEPROMAX LIFESCINES PVT LTD,,5,45,,,,,57,54,1,0,,LIFECARE PHARMACEUTICALS
EVION CREAM,,,60GM,,MERCK LIMITED,,5,25,,,,,108.5,105.5,1,0,,LIFECARE PHARMACEUTICALS
EVION CRM 20,,,20 GM,,MERCK LIMITED,,5,25,,,,,49,46,1,0,,LIFECARE PHARMACEUTICALS
EVION FORTE,,,10'S,,MERCK LIMITED,,5,25,,,,,144,141,1,0,,LIFECARE PHARMACEUTICALS
MET NEUROBION P,,,10'S,,MERCK LIMITED,,5,25,,,,,85,82,1,0,,LIFECARE PHARMACEUTICALS
NASIVION TAB,,,10'S,,MERCK LIMITED,,5,25,,,,,22.96,19.96,1,0,,LIFECARE PHARMACEUTICALS
POLYBION INJ,,,5*2 ML,,MERCK LIMITED,,5,,,,,,17.35,14.35,1,0,,LIFECARE PHARMACEUTICALS
POLYBION LC 100,,,100 ML,,MERCK LIMITED,,5,25,,,,,39.8,36.8,1,0,,LIFECARE PHARMACEUTICALS
POLYBION LC SYP,,,250ML,,MERCK LIMITED,,5,25,,,,,83,80,1,0,,LIFECARE PHARMACEUTICALS
POLYBION SF SYP,,,100ML,,MERCK LIMITED,,5,53,,,,,22.83,19.83,1,0,,LIFECARE PHARMACEUTICALS
FOLITAB,,,10'S,,MERCURY LABORATORIES LIMITED,,5,68,,,,,17.01,14.01,1,0,,LIFECARE PHARMACEUTICALS
K-STAT 500,,,10'S,,MERCURY LABORATORIES LIMITED,,5,68,,,,,148.8,145.8,1,0,,LIFECARE PHARMACEUTICALS
KERUTIN-C INJ,,,2ML,,MERCURY LABORATORIES LIMITED,,5,68,,,,,10.4,7.4,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
KERUTIN-C TAB,,,10'S,,MERCURY LABORATORIES LIMITED,,5,68,,,,,35,32,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
MERIGENTA 80 INJ,,,1 VAIL,,MERCURY LABORATORIES LIMITED,,5,68,,,,,7.77,4.77,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
MERIGENTA CREAM,,,15GM,,MERCURY LABORATORIES LIMITED,,5,68,,,,,7.14,4.14,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
MERIZYME DROPS,,,15ML,,MERCURY LABORATORIES LIMITED,,5,68,,,,,46.73,43.73,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
MERIZYME LIQ,,,200ML,,MERCURY LABORATORIES LIMITED,,5,68,,,,,61.95,58.95,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
MERIZYME TAB,,,10'S,,MERCURY LABORATORIES LIMITED,,5,68,,,,,25.7,22.7,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
PROMOLACT CAP,,,10'S,,MERCURY LABORATORIES LIMITED,,5,68,,,,,45.15,42.15,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
PROMOLACT GRANULES,,,200GM,,MERCURY LABORATORIES LIMITED,,5,68,,,,,157.5,154.5,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
CALCIMAX  SYP 200,,,200 ML,,MEYER,,5,7,,,,,83.65,80.65,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
CALCIMAX ISO,,,15'S,,MEYER,,5,7,,,,,200,197,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
CALCIMAX K2,,,10'S,,MEYER,,5,62,,,,,140,137,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
MENOPACE CAP,,,15'S,,MEYER,,5,7,,,,,102.5,99.5,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
METABOLIS,,,10'S,,MEYER,,5,7,,,,,80,77,1,0,,LIFECARE PHARMACEUTICALS
REESHAPE SLIM POW 400,,,400 GM,,MEYER,,5,7,,,,,342,339,1,0,,LIFECARE PHARMACEUTICALS
CALCIFLAVONE PLUS 15'S,,,15'S,,MEYER ORGANICS LTD,,5,7,,,,,216.7,213.7,1,0,,LIFECARE PHARMACEUTICALS
COLICAIDE DROPS,,,15 ML,,MEYER ORGANICS LTD,,5,7,,,,,60,57,1,0,,LIFECARE PHARMACEUTICALS
GASTROCID SYP 200 ML,,,200 ML,,MEYER ORGANICS LTD,,5,53,,,,,49.6,46.6,1,0,,LIFECARE PHARMACEUTICALS
OLIGOCARE,,,15'S,,MEYER ORGANICS LTD,,5,7,,,,,229.5,226.5,1,0,,LIFECARE PHARMACEUTICALS
OLIGOCARE FORTE,,,12'S,,MEYER ORGANICS LTD,,5,7,,,,,165,162,1,0,,LIFECARE PHARMACEUTICALS
ARBITEL 80,,,10'S,,MICRO LABS LTD (INDIA),,5,1,,,,,118,115,1,0,,LIFECARE PHARMACEUTICALS
GRAMOCEF O 50 SYP,,,30 ML,,MICRO LABS LTD (INDIA),,5,86,,,,,49.5,46.5,1,0,,LIFECARE PHARMACEUTICALS
HICET DC,,,10'S,,MICRO LABS LTD (INDIA),,5,1,,,,,35,32,1,0,,LIFECARE PHARMACEUTICALS
HIPRIL 5MG,,,10'S,,MICRO LABS LTD (INDIA),,5,1,,,,,64,61,1,0,,LIFECARE PHARMACEUTICALS
LEVOBACT 250 MG,,,,,MICRO LABS LTD (INDIA),,5,1,,,,,27.8,24.8,1,0,,LIFECARE PHARMACEUTICALS
MICRODOX DT,,,10'S,,MICRO LABS LTD (INDIA),,5,1,,,,,7.72,4.72,1,0,,LIFECARE PHARMACEUTICALS
MICROFLOX - CT,,,10'S,,MICRO LABS LTD (INDIA),,5,1,,,,,70.66,67.66,1,0,,LIFECARE PHARMACEUTICALS
MICROFLOX 250 MG,,,10'S,,MICRO LABS LTD (INDIA),,5,1,,,,,31.89,28.89,1,0,,LIFECARE PHARMACEUTICALS
MICROFLOX 500 MG,,,10'S,,MICRO LABS LTD (INDIA),,5,1,,,,,61.8,58.8,1,0,,LIFECARE PHARMACEUTICALS
NEUROCETAM 800,,,,,MICRO LABS LTD (INDIA),,5,56,,,,,114,111,1,0,,LIFECARE PHARMACEUTICALS
PHYTORAL OINT,,,15 GM,,MICRO LABS LTD (INDIA),,5,73,,,,,75,72,1,0,,LIFECARE PHARMACEUTICALS
PHYTORAL TAB,,,10'S,,MICRO LABS LTD (INDIA),,5,73,,,,,216,213,1,0,,LIFECARE PHARMACEUTICALS
MELALITE 15 CRM 30 GM,,,30 GM,,NICHOLAS PIRAMAL INDIA LTD,,5,53,,,,,96.7,93.7,1,0,,LIFECARE PHARMACEUTICALS
CARDULES PLUS 10,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,35.83,32.83,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
CYTOGARD OD 60,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,90,,,,,132.68,129.68,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
DELETUS BX LIQ,,,100 ML,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,63.7,60.7,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
EBILITY 10,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,70.34,67.34,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
ENACE 5 MG **,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,33.08,30.08,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
ENACE D 10MG,,,30'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,207.09,204.09,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
ENACE D 5MG,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,31.4,28.4,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
EXERGE CAP,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,59,56,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
FABOLITE POWDER,,,100 GM,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,75.6,72.6,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
FACECLIN TUBE 10,,,10 G,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,71.26,68.26,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
FAMTAC 20,,,14'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,11.46,8.46,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
FAMTAC40,,,14'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,12.59,9.59,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
FLAGYL 400 **,,,15'S,,PIRAMAL HEALTHCARE LTD,,5,56,,,,,12.67,9.67,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
GATRI 200,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,46.8,43.8,1,0,,LIFECARE PHARMACEUTICALS
GATRI 400,,,5'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,84.42,81.42,1,0,,LIFECARE PHARMACEUTICALS
GATRI OZ,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,76.14,73.14,1,0,,LIFECARE PHARMACEUTICALS
GLUSPAN,,,15'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,100.24,97.24,1,0,,LIFECARE PHARMACEUTICALS
ISMO RTD 40,,,7'S,,PIRAMAL HEALTHCARE LTD,,5,90,,,,,54.9,51.9,1,0,,LIFECARE PHARMACEUTICALS
KERTYOL S SHAMPOO 60 ML,,,60 ML,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,173,170,1,0,,LIFECARE PHARMACEUTICALS
KIDPRED SYP,,,60ML,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,27.17,24.17,1,0,,LIFECARE PHARMACEUTICALS
LIBRIUM 10MG,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,42.25,39.25,1,0,,LIFECARE PHARMACEUTICALS
LIPIGOAL 10 MG,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,38.64,35.64,1,0,,LIFECARE PHARMACEUTICALS
LORSAID 4,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,35,32,1,0,,LIFECARE PHARMACEUTICALS
LORSAID 8,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,65,62,1,0,,LIFECARE PHARMACEUTICALS
LORSAID P,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,45,42,1,0,,LIFECARE PHARMACEUTICALS
METGLAR 1,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,45.61,42.61,1,0,,LIFECARE PHARMACEUTICALS
METGLAR 2,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,68.69,65.69,1,0,,LIFECARE PHARMACEUTICALS
NERVUP INJ,,,1 ML,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,48.21,45.21,1,0,,LIFECARE PHARMACEUTICALS
OMNATAX O 200MG,,,,,PIRAMAL HEALTHCARE LTD,,5,56,,,,,99.66,96.66,1,0,,LIFECARE PHARMACEUTICALS
ORTHOBID,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,42.2,39.2,1,0,,LIFECARE PHARMACEUTICALS
OX MAZETOL 300,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,63.04,60.04,1,0,,LIFECARE PHARMACEUTICALS
PENTIDS 400 MG,,,6'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,6.25,3.25,1,0,,LIFECARE PHARMACEUTICALS
PHENSEDYL C.L 100 ML,,,100 ML,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,96.28,93.28,1,0,,LIFECARE PHARMACEUTICALS
PHOSFOMIN IRON TONIC,,,150 ML,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,77.6,74.6,1,0,,LIFECARE PHARMACEUTICALS
PHOSFOMIN TONIC,,,200 ML,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,43.96,40.96,1,0,,LIFECARE PHARMACEUTICALS
PIOZONE 15,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,67.2,64.2,1,0,,LIFECARE PHARMACEUTICALS
PIOZONE M 15,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,58.6,55.6,1,0,,LIFECARE PHARMACEUTICALS
ROVAMYCIN FORTE,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,431.18,428.18,1,0,,LIFECARE PHARMACEUTICALS
SECNIL FORTE,,,2'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,91,88,1,0,,LIFECARE PHARMACEUTICALS
STATOR 40,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,90,,,,,168.02,165.02,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
STATOR ASP 150,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,90,,,,,19.08,16.08,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
STATOR ASP 75,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,90,,,,,18.91,15.91,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
STATOR EZ 10,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,90,,,,,150,147,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
STATOR F,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,90,,,,,86,83,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
STEMITIL MD,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,53,,,,,49.4,46.4,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
SUPERMET  XL  100,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,90,,,,,75.03,72.03,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
SUPERMET H,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,90,,,,,48.47,45.47,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
TELPRES H 80,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,90,,,,,138,135,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
TENOCLOR 100MG,,,14'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,74,71,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
TENOCLOR 25 MG,,,14'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,36.23,33.23,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
TENOCLOR 50 MG,,,14'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,57.97,54.97,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
TYZA CREAM,,,10 GM,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,35.23,32.23,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
TYZA TAB,,,7'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,87.5,84.5,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
VALANCE OD 250 MG,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,48.99,45.99,1,0,,LIFECARE PHARMACEUTICALS
ZIL O,,,10'S,,PIRAMAL HEALTHCARE LTD,,5,45,,,,,84.13,81.13,1,0,,LIFECARE PHARMACEUTICALS
PIOGLAR 15MG,,,10'S,,RANBAXY LABORATORIES LTD,,5,1,,,,,76.5,73.5,1,0,,LIFECARE PHARMACEUTICALS
DIPROVATE N CREAM,,,20GM,,REXCIN PHARMACEUTICALS PVT LTD,,5,62,,,,,73,70,1,0,,LIFECARE PHARMACEUTICALS
DIPROVATE PLUS LOT,,,50ML,,REXCIN PHARMACEUTICALS PVT LTD,,5,62,,,,,125,122,1,0,,LIFECARE PHARMACEUTICALS
DIPROVATE PLUS OINT,,,,,REXCIN PHARMACEUTICALS PVT LTD,,5,62,,,,,57,54,1,0,,LIFECARE PHARMACEUTICALS
ACCU CHEK ACTIVE 25'S,,,25'S,,ROCHE DIAGNOSTICS,,5,1,,,,,790,787,1,0,,LIFECARE PHARMACEUTICALS
ACCU CHEK ACTIVE 50'S,,,50'S,,ROCHE DIAGNOSTICS,,5,1,,,,,1100,1097,1,0,,LIFECARE PHARMACEUTICALS
ACCU CHEK SOFTCLIX LANCET,,,,,ROCHE DIAGNOSTICS,,5,1,,,,,125,122,1,0,,LIFECARE PHARMACEUTICALS
ACCUCHECK ACTIVE 2*50,,,2*50'S,,ROCHE DIAGNOSTICS,,5,78,,,,,1600,1597,1,0,,LIFECARE PHARMACEUTICALS
NAPROSYN 250,,,15'S,,RPG LIFE SCIENCES LTD,,5,69,,,,,18.7,15.7,1,0,,LIFECARE PHARMACEUTICALS
NAPROSYN 500,,,15'S,,RPG LIFE SCIENCES LTD,,5,69,,,,,35.75,32.75,1,0,,LIFECARE PHARMACEUTICALS
RINOSTAT PLUS,,,6'S,,RPG LIFE SCIENCES LTD,,5,56,,,,,11.93,8.93,1,0,,LIFECARE PHARMACEUTICALS
VERORAB INJ,,,,,SANOFI PASTEUR SA,,5,62,,,,,369,366,1,0,,LIFECARE PHARMACEUTICALS
DEPAKOTE 250,,,15'S,,SANOFI SYNTHELABO (INDIA) LTD,,5,25,,,,,73.2,70.2,1,0,,LIFECARE PHARMACEUTICALS
DEPAKOTE 500,,,15'S,,SANOFI SYNTHELABO (INDIA) LTD,,5,25,,,,,126.9,123.9,1,0,,LIFECARE PHARMACEUTICALS
DEPAKOTE XR 500,,,15'S,,SANOFI SYNTHELABO (INDIA) LTD,,5,25,,,,,140,137,1,0,,LIFECARE PHARMACEUTICALS
PLAVIX 75,,,14'S,,SANOFI SYNTHELABO (INDIA) LTD,,5,25,,,,,147.44,144.44,1,0,,LIFECARE PHARMACEUTICALS
ARCALION,,,10'S,,SERDIA PHARMACEUTICALS (INDIA) LTD,,5,45,,,,,139,136,1,0,,LIFECARE PHARMACEUTICALS
NATRILIX,,,10'S,,SERDIA PHARMACEUTICALS (INDIA) LTD,,5,45,,,,,95,92,1,0,,LIFECARE PHARMACEUTICALS
NATRILIX SR,,,10'S,,SERDIA PHARMACEUTICALS (INDIA) LTD,,5,45,,,,,89.89,86.89,1,0,,LIFECARE PHARMACEUTICALS
STABLON TAB,,,10'S,,SERDIA PHARMACEUTICALS (INDIA) LTD,,5,45,,,,,95,92,1,0,,LIFECARE PHARMACEUTICALS
TRIVASTAL L.A,,,10'S,,SERDIA PHARMACEUTICALS (INDIA) LTD,,5,45,,,,,210,207,1,0,,LIFECARE PHARMACEUTICALS
SN 15 GEL,,,15gm,,SERUM INSTITUTE OF INDIA LTD,,5,75,,,,,53.2,50.2,1,0,,LIFECARE PHARMACEUTICALS
T.T.(SERUM),,,10*5 ML,,SERUM INSTITUTE OF INDIA LTD,,5,62,,,,,108,105,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
ACNELAK SOAP,,,75 GM,,SHALAKS PHARMACEUTICALS PVT LTD,,5,68,,,,,70,67,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
CALAK LOT 100 ML,,,100 ML,,SHALAKS PHARMACEUTICALS PVT LTD,,5,68,,,,,55,52,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
CALAK LOT 50 ML,,,50 ML,,SHALAKS PHARMACEUTICALS PVT LTD,,5,68,,,,,27.5,24.5,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
CAPSIGYL D 15,,,15 GM,,SHALAKS PHARMACEUTICALS PVT LTD,,5,68,,,,,20.95,17.95,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
CAPSIGYL D 30,,,30 GM,,SHALAKS PHARMACEUTICALS PVT LTD,,5,68,,,,,39.1,36.1,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
OCONA SOAP,,,75 GM,,SHALAKS PHARMACEUTICALS PVT LTD,,5,68,,,,,40,37,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
OCONA Z SOAP,,,75 GM,,SHALAKS PHARMACEUTICALS PVT LTD,,5,68,,,,,52.8,49.8,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
BENFORCE,,,10'S,,SHIELD,,14.5,48,,,,,100,97,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
RUDIMIN ALPHA,,,10'S,,SHIELD,,14.5,48,,,,,105,102,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
AMLOZ 2.5 MG,,,10'S,,SHREYA LIFE SCIENCES PVT LTD,,14.5,,,,,,17.35,14.35,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
BENEFICIAL SYP,,,100 ML,,SHREYA LIFE SCIENCES PVT LTD,,14.5,10,,,,,59,56,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
BENEFICIALE CAP,,,15'S,,SHREYA LIFE SCIENCES PVT LTD,,14.5,10,,,,,119,116,1,0,Buy 5 get 1,LIFECARE PHARMACEUTICALS
PLANOKUF D SYP,,,60 ML,,SHREYA LIFE SCIENCES PVT LTD,,14.5,10,,,,,34.03,31.03,1,0,,LIFECARE PHARMACEUTICALS
PLANOKUF SYP,,,60 ML,,SHREYA LIFE SCIENCES PVT LTD,,14.5,10,,,,,41.73,38.73,1,0,,LIFECARE PHARMACEUTICALS
RECOFAST,,,10'S,,SHREYA LIFE SCIENCES PVT LTD,,14.5,10,,,,,18.68,15.68,1,0,,LIFECARE PHARMACEUTICALS
RECOFAST PLUS,,,10'S,,SHREYA LIFE SCIENCES PVT LTD,,14.5,10,,,,,19.55,16.55,1,0,,LIFECARE PHARMACEUTICALS
RECOFAST SYP,,,60 ML,,SHREYA LIFE SCIENCES PVT LTD,,14.5,10,,,,,33,30,1,0,,LIFECARE PHARMACEUTICALS
PLAGRIL A,,,10'S,,SIDMARK LAB (INDIA) PVT LTD,,14.5,56,,,,,29.11,26.11,1,0,,LIFECARE PHARMACEUTICALS
PLAGRIL A 75,,,10'S,,SIDMARK LAB (INDIA) PVT LTD,,5,56,,,,,28.64,25.64,1,0,,LIFECARE PHARMACEUTICALS
BEND P SYP,,,60ML,,SKN ORGANICS (P) LTD,,5,55,,,,,15.5,12.5,1,0,,LIFECARE PHARMACEUTICALS
CALPLEX CAP,,,10'S,,SKN ORGANICS (P) LTD,,5,55,,,,,25,22,1,0,,LIFECARE PHARMACEUTICALS
DICITRAL 100ML,,,100ML,,SKN ORGANICS (P) LTD,,5,55,,,,,40,37,1,0,,LIFECARE PHARMACEUTICALS
FENLONG,,,10'S,,SKN ORGANICS (P) LTD,,5,55,,,,,27.5,24.5,1,0,,LIFECARE PHARMACEUTICALS
KEECLOX L,,,10'S,,SKN ORGANICS (P) LTD,,5,55,,,,,35,32,1,0,,LIFECARE PHARMACEUTICALS
LORLIN 4MG,,,10'S,,SKN ORGANICS (P) LTD,,5,55,,,,,27.5,24.5,1,0,,LIFECARE PHARMACEUTICALS
LORLIN 8MG,,,10'S,,SKN ORGANICS (P) LTD,,5,55,,,,,39,36,1,0,,LIFECARE PHARMACEUTICALS
NEAL,,,10'S,,SKN ORGANICS (P) LTD,,5,55,,,,,40,37,1,0,,LIFECARE PHARMACEUTICALS
RESPINIL D,,,50 ML,,SKN ORGANICS (P) LTD,,5,55,,,,,35,32,1,0,,LIFECARE PHARMACEUTICALS
RESPINIL TAB,,,10'S,,SKN ORGANICS (P) LTD,,5,55,,,,,10,7,1,0,,LIFECARE PHARMACEUTICALS
SREYAS SYRUP,,,60ML,,SKN ORGANICS (P) LTD,,5,55,,,,,40,37,1,0,,LIFECARE PHARMACEUTICALS
ARACHITOL 3L INJ,,,6*1,,SOLVAY PHARMA INDIA PVT LTD,,5,1,,,,,115.5,112.5,1,0,,LIFECARE PHARMACEUTICALS
ARACHITOL 6L INJ,,,6*1,,SOLVAY PHARMA INDIA PVT LTD,,5,1,,,,,150,147,1,0,,LIFECARE PHARMACEUTICALS
B.CRIP 1.25 MG,,,10'S,,SOLVAY PHARMA INDIA PVT LTD,,5,1,,,,,96,93,1,0,,LIFECARE PHARMACEUTICALS
B.CRIP 2.5 MG,,,10'S,,SOLVAY PHARMA INDIA PVT LTD,,5,1,,,,,180,177,1,0,,LIFECARE PHARMACEUTICALS
CLOME 25 MG,,,10'S,,SOLVAY PHARMA INDIA PVT LTD,,5,,,,,,38.45,35.45,1,0,,LIFECARE PHARMACEUTICALS
CLOME 50 MG **,,,5'S,,SOLVAY PHARMA INDIA PVT LTD,,5,1,,,,,44.25,41.25,1,0,,LIFECARE PHARMACEUTICALS
